Time nR nF
10.63 448.253 10.1699
10.64 449.866 10.2615
10.65 451.482 10.3545
10.66 453.103 10.4491
10.67 454.729 10.5452
10.68 456.358 10.6429
10.69 457.991 10.7422
10.7 459.628 10.8431
10.71 461.269 10.9457
10.72 462.914 11.05
10.73 464.563 11.1561
10.74 466.216 11.2639
10.75 467.873 11.3734
10.76 469.533 11.4848
10.77 471.198 11.5981
10.78 472.866 11.7133
10.79 474.538 11.8304
10.8 476.213 11.9495
10.81 477.892 12.0706
10.82 479.575 12.1937
10.83 481.261 12.3189
10.84 482.95 12.4463
10.85 484.643 12.5758
10.86 486.34 12.7075
10.87 488.04 12.8415
10.88 489.743 12.9777
10.89 491.449 13.1163
10.9 493.159 13.2573
10.91 494.871 13.4008
10.92 496.587 13.5467
10.93 498.306 13.6951
10.94 500.028 13.8461
10.95 501.752 13.9998
10.96 503.48 14.1561
10.97 505.21 14.3152
10.98 506.943 14.477
10.99 508.678 14.6417
11 510.416 14.8093
11.01 512.157 14.9799
11.02 513.9 15.1535
11.03 515.645 15.3301
11.04 517.393 15.5099
11.05 519.142 15.6929
11.06 520.894 15.8792
11.07 522.648 16.0688
11.08 524.403 16.2619
11.09 526.161 16.4584
11.1 527.92 16.6584
11.11 529.68 16.8621
11.12 531.443 17.0695
11.13 533.206 17.2806
11.14 534.971 17.4956
11.15 536.737 17.7145
11.16 538.504 17.9374
11.17 540.272 18.1644
11.18 542.041 18.3955
11.19 543.811 18.631
11.2 545.581 18.8707
11.21 547.352 19.115
11.22 549.123 19.3637
11.23 550.894 19.6171
11.24 552.665 19.8752
11.25 554.437 20.1381
11.26 556.208 20.406
11.27 557.978 20.6788
11.28 559.748 20.9569
11.29 561.518 21.2401
11.3 563.286 21.5287
11.31 565.054 21.8228
11.32 566.82 22.1224
11.33 568.585 22.4278
11.34 570.349 22.7389
11.35 572.11 23.056
11.36 573.87 23.3792
11.37 575.628 23.7086
11.38 577.383 24.0443
11.39 579.136 24.3865
11.4 580.887 24.7352
11.41 582.634 25.0907
11.42 584.378 25.4531
11.43 586.119 25.8226
11.44 587.856 26.1992
11.45 589.59 26.5831
11.46 591.319 26.9746
11.47 593.044 27.3737
11.48 594.765 27.7806
11.49 596.48 28.1955
11.5 598.191 28.6186
11.51 599.896 29.05
11.52 601.596 29.4899
11.53 603.29 29.9385
11.54 604.977 30.396
11.55 606.658 30.8626
11.56 608.332 31.3384
11.57 610 31.8237
11.58 611.659 32.3186
11.59 613.311 32.8235
11.6 614.955 33.3384
11.61 616.591 33.8636
11.62 618.217 34.3993
11.63 619.835 34.9458
11.64 621.443 35.5032
11.65 623.041 36.0718
11.66 624.629 36.6519
11.67 626.207 37.2437
11.68 627.773 37.8474
11.69 629.328 38.4633
11.7 630.871 39.0916
11.71 632.402 39.7327
11.72 633.92 40.3867
11.73 635.425 41.054
11.74 636.916 41.7348
11.75 638.394 42.4294
11.76 639.856 43.1381
11.77 641.304 43.8612
11.78 642.736 44.5989
11.79 644.153 45.3517
11.8 645.552 46.1198
11.81 646.935 46.9035
11.82 648.3 47.7031
11.83 649.647 48.519
11.84 650.976 49.3515
11.85 652.285 50.2009
11.86 653.574 51.0676
11.87 654.843 51.9519
11.88 656.091 52.8542
11.89 657.317 53.7749
11.9 658.521 54.7142
11.91 659.703 55.6726
11.92 660.861 56.6504
11.93 661.994 57.648
11.94 663.103 58.6659
11.95 664.187 59.7043
11.96 665.244 60.7637
11.97 666.275 61.8445
11.98 667.278 62.9471
11.99 668.253 64.0718
12 669.198 65.2192
12.01 670.114 66.3896
12.02 671 67.5834
12.03 671.854 68.8011
12.04 672.677 70.0431
12.05 673.466 71.3098
12.06 674.222 72.6016
12.07 674.944 73.9191
12.08 675.63 75.2625
12.09 676.28 76.6325
12.1 676.894 78.0293
12.11 677.47 79.4535
12.12 678.007 80.9055
12.13 678.505 82.3857
12.14 678.963 83.8946
12.15 679.38 85.4326
12.16 679.755 87.0003
12.17 680.086 88.5979
12.18 680.375 90.226
12.19 680.618 91.885
12.2 680.816 93.5753
12.21 680.968 95.2974
12.22 681.072 97.0516
12.23 681.128 98.8385
12.24 681.135 100.658
12.25 681.092 102.512
12.26 680.998 104.399
12.27 680.852 106.32
12.28 680.653 108.276
12.29 680.401 110.267
12.3 680.094 112.294
12.31 679.732 114.356
12.32 679.313 116.454
12.33 678.837 118.588
12.34 678.303 120.76
12.35 677.711 122.968
12.36 677.058 125.213
12.37 676.345 127.496
12.38 675.57 129.817
12.39 674.733 132.176
12.4 673.833 134.572
12.41 672.869 137.008
12.42 671.84 139.481
12.43 670.747 141.994
12.44 669.587 144.545
12.45 668.36 147.135
12.46 667.066 149.764
12.47 665.704 152.431
12.48 664.274 155.138
12.49 662.774 157.883
12.5 661.205 160.667
12.51 659.565 163.49
12.52 657.854 166.351
12.53 656.073 169.25
12.54 654.22 172.187
12.55 652.295 175.163
12.56 650.297 178.175
12.57 648.228 181.225
12.58 646.085 184.311
12.59 643.87 187.433
12.6 641.581 190.591
12.61 639.22 193.785
12.62 636.785 197.013
12.63 634.278 200.275
12.64 631.697 203.57
12.65 629.044 206.898
12.66 626.318 210.257
12.67 623.52 213.648
12.68 620.649 217.069
12.69 617.707 220.518
12.7 614.694 223.996
12.71 611.61 227.501
12.72 608.455 231.032
12.73 605.232 234.588
12.74 601.939 238.168
12.75 598.578 241.77
12.76 595.151 245.393
12.77 591.656 249.036
12.78 588.097 252.697
12.79 584.473 256.375
12.8 580.785 260.069
12.81 577.036 263.777
12.82 573.225 267.498
12.83 569.355 271.229
12.84 565.427 274.969
12.85 561.441 278.717
12.86 557.4 282.47
12.87 553.305 286.227
12.88 549.157 289.987
12.89 544.959 293.747
12.9 540.711 297.505
12.91 536.416 301.26
12.92 532.075 305.01
12.93 527.69 308.753
12.94 523.263 312.486
12.95 518.796 316.208
12.96 514.29 319.917
12.97 509.748 323.611
12.98 505.172 327.288
12.99 500.563 330.947
13 495.924 334.584
13.01 491.257 338.198
13.02 486.564 341.787
13.03 481.846 345.349
13.04 477.107 348.882
13.05 472.348 352.385
13.06 467.571 355.854
13.07 462.778 359.29
13.08 457.972 362.688
13.09 453.154 366.049
13.1 448.328 369.369
13.11 443.494 372.647
13.12 438.655 375.882
13.13 433.813 379.072
13.14 428.97 382.214
13.15 424.129 385.308
13.16 419.29 388.352
13.17 414.457 391.344
13.18 409.631 394.282
13.19 404.814 397.167
13.2 400.008 399.995
13.21 395.215 402.767
13.22 390.436 405.479
13.23 385.674 408.133
13.24 380.929 410.725
13.25 376.205 413.256
13.26 371.502 415.724
13.27 366.822 418.128
13.28 362.167 420.468
13.29 357.538 422.742
13.3 352.936 424.95
13.31 348.363 427.091
13.32 343.821 429.164
13.33 339.31 431.17
13.34 334.832 433.107
13.35 330.387 434.975
13.36 325.978 436.774
13.37 321.605 438.504
13.38 317.269 440.163
13.39 312.972 441.753
13.4 308.713 443.272
13.41 304.494 444.721
13.42 300.316 446.1
13.43 296.179 447.409
13.44 292.085 448.648
13.45 288.033 449.817
13.46 284.024 450.916
13.47 280.059 451.946
13.48 276.139 452.907
13.49 272.263 453.799
13.5 268.433 454.623
13.51 264.648 455.379
13.52 260.909 456.068
13.53 257.216 456.69
13.54 253.569 457.245
13.55 249.969 457.735
13.56 246.416 458.16
13.57 242.909 458.52
13.58 239.449 458.817
13.59 236.035 459.051
13.6 232.669 459.222
13.61 229.349 459.333
13.62 226.076 459.382
13.63 222.849 459.372
13.64 219.669 459.304
13.65 216.535 459.177
13.66 213.447 458.993
13.67 210.405 458.753
13.68 207.408 458.458
13.69 204.457 458.108
13.7 201.55 457.705
13.71 198.689 457.25
13.72 195.872 456.743
13.73 193.099 456.186
13.74 190.369 455.579
13.75 187.683 454.924
13.76 185.04 454.221
13.77 182.44 453.472
13.78 179.881 452.678
13.79 177.364 451.838
13.8 174.889 450.956
13.81 172.454 450.031
13.82 170.059 449.065
13.83 167.705 448.058
13.84 165.39 447.011
13.85 163.113 445.926
13.86 160.875 444.804
13.87 158.675 443.645
13.88 156.513 442.45
13.89 154.387 441.221
13.9 152.298 439.958
13.91 150.245 438.662
13.92 148.228 437.335
13.93 146.245 435.977
13.94 144.297 434.588
13.95 142.382 433.171
13.96 140.501 431.726
13.97 138.654 430.253
13.98 136.838 428.754
13.99 135.054 427.229
14 133.302 425.68
14.01 131.581 424.107
14.02 129.89 422.511
14.03 128.23 420.892
14.04 126.598 419.253
14.05 124.996 417.592
14.06 123.423 415.912
14.07 121.877 414.213
14.08 120.359 412.495
14.09 118.868 410.76
14.1 117.403 409.008
14.11 115.965 407.239
14.12 114.553 405.456
14.13 113.166 403.657
14.14 111.804 401.844
14.15 110.466 400.018
14.16 109.152 398.179
14.17 107.862 396.328
14.18 106.595 394.466
14.19 105.351 392.592
14.2 104.129 390.708
14.21 102.929 388.814
14.22 101.751 386.911
14.23 100.593 384.999
14.24 99.457 383.079
14.25 98.341 381.152
14.26 97.245 379.218
14.27 96.1687 377.276
14.28 95.1116 375.329
14.29 94.0736 373.377
14.3 93.0541 371.419
14.31 92.0529 369.456
14.32 91.0697 367.489
14.33 90.104 365.519
14.34 89.1556 363.545
14.35 88.2242 361.568
14.36 87.3094 359.589
14.37 86.4109 357.607
14.38 85.5285 355.624
14.39 84.6618 353.639
14.4 83.8105 351.654
14.41 82.9744 349.668
14.42 82.1531 347.681
14.43 81.3465 345.695
14.44 80.5541 343.708
14.45 79.7758 341.723
14.46 79.0113 339.738
14.47 78.2604 337.755
14.48 77.5227 335.773
14.49 76.7981 333.794
14.5 76.0862 331.816
14.51 75.387 329.841
14.52 74.7 327.868
14.53 74.0251 325.899
14.54 73.3622 323.932
14.55 72.7108 321.969
14.56 72.0709 320.01
14.57 71.4423 318.054
14.58 70.8246 316.103
14.59 70.2178 314.155
14.6 69.6215 312.213
14.61 69.0357 310.274
14.62 68.4602 308.341
14.63 67.8946 306.413
14.64 67.3389 304.49
14.65 66.7929 302.573
14.66 66.2565 300.661
14.67 65.7293 298.754
14.68 65.2113 296.854
14.69 64.7023 294.96
14.7 64.2021 293.072
14.71 63.7106 291.19
14.72 63.2276 289.314
14.73 62.7529 287.446
14.74 62.2865 285.583
14.75 61.8281 283.728
14.76 61.3777 281.88
14.77 60.935 280.038
14.78 60.5 278.204
14.79 60.0725 276.377
14.8 59.6523 274.558
14.81 59.2394 272.746
14.82 58.8336 270.941
14.83 58.4348 269.144
14.84 58.0428 267.355
14.85 57.6576 265.573
14.86 57.2791 263.799
14.87 56.907 262.033
14.88 56.5414 260.276
14.89 56.182 258.526
14.9 55.8288 256.784
14.91 55.4817 255.051
14.92 55.1406 253.325
14.93 54.8053 251.608
14.94 54.4759 249.899
14.95 54.152 248.199
14.96 53.8338 246.507
14.97 53.521 244.824
14.98 53.2137 243.149
14.99 52.9116 241.482
15 52.6148 239.824
15.01 52.323 238.175
15.02 52.0364 236.534
15.03 51.7546 234.902
15.04 51.4778 233.278
15.05 51.2057 231.663
15.06 50.9384 230.057
15.07 50.6757 228.46
15.08 50.4176 226.871
15.09 50.164 225.291
15.1 49.9148 223.72
15.11 49.6699 222.158
15.12 49.4293 220.604
15.13 49.193 219.059
15.14 48.9608 217.523
15.15 48.7326 215.996
15.16 48.5085 214.477
15.17 48.2884 212.968
15.18 48.0721 211.467
15.19 47.8597 209.974
15.2 47.651 208.491
15.21 47.4461 207.016
15.22 47.2448 205.55
15.23 47.0471 204.093
15.24 46.853 202.645
15.25 46.6624 201.205
15.26 46.4752 199.774
15.27 46.2914 198.352
15.28 46.1109 196.939
15.29 45.9338 195.534
15.3 45.7599 194.137
15.31 45.5891 192.75
15.32 45.4216 191.371
15.33 45.2571 190.001
15.34 45.0957 188.639
15.35 44.9373 187.286
15.36 44.7819 185.941
15.37 44.6294 184.605
15.38 44.4798 183.277
15.39 44.3331 181.958
15.4 44.1891 180.647
15.41 44.048 179.345
15.42 43.9095 178.051
15.43 43.7738 176.765
15.44 43.6407 175.488
15.45 43.5102 174.219
15.46 43.3823 172.959
15.47 43.257 171.706
15.48 43.1342 170.462
15.49 43.0138 169.226
15.5 42.8959 167.998
15.51 42.7805 166.779
15.52 42.6674 165.567
15.53 42.5567 164.364
15.54 42.4483 163.168
15.55 42.3421 161.981
15.56 42.2383 160.801
15.57 42.1367 159.63
15.58 42.0373 158.466
15.59 41.94 157.31
15.6 41.845 156.162
15.61 41.752 155.022
15.62 41.6612 153.89
15.63 41.5724 152.765
15.64 41.4857 151.648
15.65 41.401 150.539
15.66 41.3183 149.437
15.67 41.2376 148.343
15.68 41.1588 147.256
15.69 41.082 146.177
15.7 41.007 145.105
15.71 40.934 144.041
15.72 40.8628 142.984
15.73 40.7935 141.935
15.74 40.7259 140.893
15.75 40.6602 139.858
15.76 40.5963 138.83
15.77 40.5341 137.81
15.78 40.4737 136.796
15.79 40.415 135.79
15.8 40.358 134.791
15.81 40.3026 133.799
15.82 40.249 132.814
15.83 40.197 131.836
15.84 40.1466 130.865
15.85 40.0978 129.901
15.86 40.0507 128.943
15.87 40.0051 127.993
15.88 39.9611 127.049
15.89 39.9186 126.112
15.9 39.8777 125.182
15.91 39.8383 124.258
15.92 39.8004 123.341
15.93 39.7639 122.431
15.94 39.729 121.527
15.95 39.6955 120.63
15.96 39.6635 119.739
15.97 39.6329 118.854
15.98 39.6037 117.976
15.99 39.5759 117.104
16 39.5495 116.239
16.01 39.5245 115.38
16.02 39.5009 114.527
16.03 39.4786 113.68
16.04 39.4577 112.84
16.05 39.4381 112.005
16.06 39.4198 111.177
16.07 39.4028 110.355
16.08 39.3872 109.539
16.09 39.3728 108.728
16.1 39.3597 107.924
16.11 39.3478 107.125
16.12 39.3372 106.333
16.13 39.3279 105.546
16.14 39.3198 104.765
16.15 39.3129 103.99
16.16 39.3072 103.22
16.17 39.3028 102.456
16.18 39.2995 101.698
16.19 39.2974 100.946
16.2 39.2965 100.198
16.21 39.2968 99.457
16.22 39.2982 98.7209
16.23 39.3008 97.9903
16.24 39.3046 97.2652
16.25 39.3094 96.5454
16.26 39.3154 95.831
16.27 39.3225 95.1218
16.28 39.3308 94.418
16.29 39.3401 93.7194
16.3 39.3505 93.026
16.31 39.362 92.3378
16.32 39.3747 91.6547
16.33 39.3883 90.9767
16.34 39.4031 90.3037
16.35 39.4189 89.6358
16.36 39.4358 88.973
16.37 39.4537 88.315
16.38 39.4726 87.662
16.39 39.4926 87.0139
16.4 39.5137 86.3707
16.41 39.5357 85.7323
16.42 39.5588 85.0986
16.43 39.5829 84.4698
16.44 39.608 83.8457
16.45 39.6341 83.2262
16.46 39.6612 82.6115
16.47 39.6892 82.0013
16.48 39.7183 81.3958
16.49 39.7483 80.7948
16.5 39.7794 80.1984
16.51 39.8114 79.6065
16.52 39.8443 79.019
16.53 39.8782 78.436
16.54 39.9131 77.8574
16.55 39.9489 77.2831
16.56 39.9857 76.7133
16.57 40.0234 76.1477
16.58 40.0621 75.5864
16.59 40.1017 75.0294
16.6 40.1422 74.4766
16.61 40.1836 73.928
16.62 40.226 73.3835
16.63 40.2693 72.8432
16.64 40.3135 72.307
16.65 40.3586 71.7749
16.66 40.4046 71.2468
16.67 40.4515 70.7227
16.68 40.4994 70.2026
16.69 40.5481 69.6865
16.7 40.5977 69.1743
16.71 40.6482 68.666
16.72 40.6996 68.1616
16.73 40.7519 67.661
16.74 40.805 67.1643
16.75 40.859 66.6713
16.76 40.914 66.1821
16.77 40.9697 65.6967
16.78 41.0264 65.2149
16.79 41.0839 64.7368
16.8 41.1423 64.2624
16.81 41.2015 63.7916
16.82 41.2616 63.3244
16.83 41.3226 62.8608
16.84 41.3844 62.4007
16.85 41.4471 61.9442
16.86 41.5106 61.4911
16.87 41.575 61.0415
16.88 41.6402 60.5954
16.89 41.7062 60.1526
16.9 41.7731 59.7133
16.91 41.8409 59.2773
16.92 41.9094 58.8447
16.93 41.9788 58.4154
16.94 42.0491 57.9894
16.95 42.1202 57.5667
16.96 42.1921 57.1472
16.97 42.2648 56.7309
16.98 42.3384 56.3178
16.99 42.4128 55.9079
17 42.488 55.5012
17.01 42.564 55.0976
17.02 42.6409 54.697
17.03 42.7185 54.2996
17.04 42.797 53.9052
17.05 42.8764 53.5138
17.06 42.9565 53.1255
17.07 43.0374 52.7401
17.08 43.1192 52.3578
17.09 43.2018 51.9783
17.1 43.2852 51.6018
17.11 43.3694 51.2282
17.12 43.4544 50.8574
17.13 43.5402 50.4895
17.14 43.6269 50.1245
17.15 43.7143 49.7622
17.16 43.8025 49.4028
17.17 43.8916 49.0461
17.18 43.9815 48.6921
17.19 44.0721 48.3409
17.2 44.1636 47.9924
17.21 44.2559 47.6466
17.22 44.3489 47.3035
17.23 44.4428 46.963
17.24 44.5375 46.6251
17.25 44.633 46.2898
17.26 44.7293 45.9572
17.27 44.8264 45.6271
17.28 44.9243 45.2995
17.29 45.023 44.9745
17.3 45.1225 44.6519
17.31 45.2228 44.3319
17.32 45.3239 44.0143
17.33 45.4258 43.6992
17.34 45.5285 43.3866
17.35 45.632 43.0763
17.36 45.7363 42.7684
17.37 45.8414 42.4629
17.38 45.9473 42.1598
17.39 46.054 41.859
17.4 46.1615 41.5606
17.41 46.2698 41.2644
17.42 46.3789 40.9706
17.43 46.4888 40.679
17.44 46.5995 40.3896
17.45 46.711 40.1025
17.46 46.8234 39.8176
17.47 46.9365 39.5349
17.48 47.0504 39.2544
17.49 47.1651 38.9761
17.5 47.2807 38.6999
17.51 47.397 38.4259
17.52 47.5141 38.154
17.53 47.6321 37.8841
17.54 47.7508 37.6164
17.55 47.8704 37.3507
17.56 47.9908 37.0871
17.57 48.1119 36.8255
17.58 48.2339 36.566
17.59 48.3567 36.3084
17.6 48.4803 36.0529
17.61 48.6047 35.7993
17.62 48.7299 35.5477
17.63 48.856 35.298
17.64 48.9828 35.0503
17.65 49.1105 34.8045
17.66 49.239 34.5606
17.67 49.3683 34.3185
17.68 49.4984 34.0784
17.69 49.6293 33.84
17.7 49.7611 33.6036
17.71 49.8936 33.3689
17.72 50.027 33.1361
17.73 50.1612 32.9051
17.74 50.2963 32.6759
17.75 50.4321 32.4484
17.76 50.5688 32.2227
17.77 50.7063 31.9988
17.78 50.8446 31.7765
17.79 50.9838 31.556
17.8 51.1238 31.3372
17.81 51.2646 31.1201
17.82 51.4063 30.9047
17.83 51.5488 30.6909
17.84 51.6921 30.4788
17.85 51.8363 30.2684
17.86 51.9813 30.0595
17.87 52.1271 29.8523
17.88 52.2738 29.6467
17.89 52.4213 29.4426
17.9 52.5697 29.2402
17.91 52.7189 29.0393
17.92 52.869 28.8399
17.93 53.0199 28.6421
17.94 53.1717 28.4458
17.95 53.3243 28.2511
17.96 53.4777 28.0578
17.97 53.6321 27.8661
17.98 53.7872 27.6758
17.99 53.9433 27.487
18 54.1002 27.2997
18.01 54.2579 27.1138
18.02 54.4165 26.9293
18.03 54.576 26.7463
18.04 54.7364 26.5646
18.05 54.8976 26.3844
18.06 55.0597 26.2056
18.07 55.2226 26.0281
18.08 55.3865 25.8521
18.09 55.5512 25.6773
18.1 55.7168 25.504
18.11 55.8832 25.332
18.12 56.0506 25.1613
18.13 56.2188 24.9919
18.14 56.3879 24.8238
18.15 56.5579 24.657
18.16 56.7288 24.4915
18.17 56.9006 24.3273
18.18 57.0733 24.1644
18.19 57.2469 24.0027
18.2 57.4214 23.8422
18.21 57.5967 23.683
18.22 57.773 23.5251
18.23 57.9502 23.3683
18.24 58.1283 23.2128
18.25 58.3073 23.0584
18.26 58.4872 22.9053
18.27 58.668 22.7533
18.28 58.8497 22.6025
18.29 59.0324 22.4529
18.3 59.216 22.3044
18.31 59.4004 22.1571
18.32 59.5859 22.0109
18.33 59.7722 21.8658
18.34 59.9595 21.7218
18.35 60.1477 21.579
18.36 60.3368 21.4372
18.37 60.5269 21.2966
18.38 60.7179 21.157
18.39 60.9099 21.0185
18.4 61.1028 20.8811
18.41 61.2966 20.7447
18.42 61.4914 20.6094
18.43 61.6872 20.4751
18.44 61.8839 20.3419
18.45 62.0816 20.2097
18.46 62.2802 20.0785
18.47 62.4798 19.9483
18.48 62.6803 19.8191
18.49 62.8818 19.6909
18.5 63.0843 19.5638
18.51 63.2878 19.4375
18.52 63.4922 19.3123
18.53 63.6976 19.188
18.54 63.904 19.0647
18.55 64.1114 18.9423
18.56 64.3197 18.8209
18.57 64.5291 18.7004
18.58 64.7394 18.5808
18.59 64.9508 18.4621
18.6 65.1631 18.3444
18.61 65.3764 18.2276
18.62 65.5908 18.1116
18.63 65.8061 17.9966
18.64 66.0225 17.8824
18.65 66.2399 17.7692
18.66 66.4583 17.6568
18.67 66.6777 17.5452
18.68 66.8981 17.4345
18.69 67.1195 17.3247
18.7 67.342 17.2157
18.71 67.5655 17.1076
18.72 67.7901 17.0002
18.73 68.0157 16.8937
18.74 68.2423 16.7881
18.75 68.4699 16.6832
18.76 68.6986 16.5792
18.77 68.9284 16.4759
18.78 69.1592 16.3734
18.79 69.3911 16.2718
18.8 69.624 16.1709
18.81 69.858 16.0708
18.82 70.0931 15.9714
18.83 70.3292 15.8728
18.84 70.5664 15.775
18.85 70.8047 15.6779
18.86 71.044 15.5816
18.87 71.2845 15.486
18.88 71.526 15.3912
18.89 71.7686 15.2971
18.9 72.0123 15.2037
18.91 72.2571 15.111
18.92 72.503 15.019
18.93 72.75 14.9277
18.94 72.9982 14.8372
18.95 73.2474 14.7473
18.96 73.4977 14.6581
18.97 73.7492 14.5697
18.98 74.0018 14.4818
18.99 74.2555 14.3947
19 74.5103 14.3083
19.01 74.7663 14.2225
19.02 75.0234 14.1373
19.03 75.2816 14.0528
19.04 75.541 13.969
19.05 75.8015 13.8858
19.06 76.0632 13.8033
19.07 76.326 13.7213
19.08 76.59 13.6401
19.09 76.8552 13.5594
19.1 77.1215 13.4794
19.11 77.389 13.3999
19.12 77.6576 13.3211
19.13 77.9275 13.2429
19.14 78.1985 13.1653
19.15 78.4707 13.0883
19.16 78.7441 13.0119
19.17 79.0187 12.936
19.18 79.2945 12.8608
19.19 79.5715 12.7861
19.2 79.8497 12.712
19.21 80.1291 12.6385
19.22 80.4097 12.5656
19.23 80.6915 12.4932
19.24 80.9746 12.4213
19.25 81.2588 12.35
19.26 81.5443 12.2793
19.27 81.8311 12.2091
19.28 82.1191 12.1395
19.29 82.4083 12.0704
19.3 82.6988 12.0018
19.31 82.9905 11.9337
19.32 83.2835 11.8662
19.33 83.5777 11.7992
19.34 83.8732 11.7327
19.35 84.1699 11.6667
19.36 84.468 11.6013
19.37 84.7673 11.5363
19.38 85.0679 11.4718
19.39 85.3698 11.4079
19.4 85.6729 11.3444
19.41 85.9774 11.2814
19.42 86.2832 11.2189
19.43 86.5902 11.1569
19.44 86.8986 11.0954
19.45 87.2083 11.0343
19.46 87.5193 10.9738
19.47 87.8316 10.9136
19.48 88.1453 10.854
19.49 88.4602 10.7948
19.5 88.7765 10.7361
19.51 89.0942 10.6778
19.52 89.4132 10.62
19.53 89.7335 10.5626
19.54 90.0552 10.5057
19.55 90.3783 10.4492
19.56 90.7027 10.3932
19.57 91.0285 10.3375
19.58 91.3557 10.2824
19.59 91.6842 10.2276
19.6 92.0141 10.1733
19.61 92.3454 10.1194
19.62 92.6781 10.0659
19.63 93.0122 10.0128
19.64 93.3477 9.96016
19.65 93.6846 9.90791
19.66 94.0229 9.85607
19.67 94.3627 9.80463
19.68 94.7038 9.7536
19.69 95.0464 9.70296
19.7 95.3904 9.65272
19.71 95.7359 9.60288
19.72 96.0828 9.55342
19.73 96.4311 9.50435
19.74 96.7809 9.45566
19.75 97.1321 9.40736
19.76 97.4849 9.35943
19.77 97.839 9.31188
19.78 98.1947 9.2647
19.79 98.5518 9.21789
19.8 98.9104 9.17145
19.81 99.2705 9.12538
19.82 99.6321 9.07966
19.83 99.9952 9.03431
19.84 100.36 8.98932
19.85 100.726 8.94468
19.86 101.094 8.90039
19.87 101.463 8.85645
19.88 101.833 8.81286
19.89 102.206 8.76961
19.9 102.579 8.72671
19.91 102.955 8.68415
19.92 103.331 8.64192
19.93 103.71 8.60003
19.94 104.09 8.55847
19.95 104.471 8.51724
19.96 104.854 8.47634
19.97 105.239 8.43577
19.98 105.625 8.39552
19.99 106.013 8.35559
20 106.402 8.31598
20.01 106.793 8.27669
20.02 107.186 8.23772
20.03 107.58 8.19905
20.04 107.976 8.1607
20.05 108.374 8.12265
20.06 108.773 8.08491
20.07 109.173 8.04747
20.08 109.576 8.01034
20.09 109.98 7.97351
20.1 110.386 7.93697
20.11 110.793 7.90073
20.12 111.202 7.86478
20.13 111.613 7.82913
20.14 112.025 7.79377
20.15 112.439 7.75869
20.16 112.855 7.7239
20.17 113.272 7.68939
20.18 113.691 7.65517
20.19 114.112 7.62123
20.2 114.534 7.58756
20.21 114.959 7.55417
20.22 115.385 7.52106
20.23 115.812 7.48822
20.24 116.242 7.45565
20.25 116.673 7.42335
20.26 117.106 7.39131
20.27 117.541 7.35955
20.28 117.977 7.32805
20.29 118.415 7.29681
20.3 118.855 7.26583
