6.98737	-0.0387725	-0.342749	3.13488	-8.92014	-5.88488
6.99502	-0.0156029	-0.410052	2.91433	-8.66154	-5.88488
7.0025	0.00532912	-0.473869	2.67689	-8.39043	-5.88488
7.01001	0.0244872	-0.535782	2.43013	-8.11654	-5.88488
7.01677	0.0401639	-0.589843	2.20749	-7.87652	-5.88488
7.02457	0.056395	-0.65024	1.95581	-7.61371	-5.88488
7.03361	0.0727985	-0.717781	1.6752	-7.33196	-5.88488
7.04437	0.0891055	-0.795005	1.3598	-7.03017	-5.88488
7.05698	0.104066	-0.881709	1.01607	-6.71987	-5.88488
7.07053	0.115498	-0.970749	0.676494	-6.43237	-5.88488
7.08505	0.122863	-1.0622	0.342575	-6.16718	-5.88488
7.10036	0.125603	-1.15468	0.0202469	-5.92553	-5.88488
7.11584	0.123568	-1.24475	-0.278842	-5.71081	-5.88488
7.13028	0.117667	-1.32585	-0.53545	-5.53056	-5.88488
7.14706	0.10635	-1.41702	-0.808966	-5.33785	-5.88488
7.16595	0.088394	-1.51593	-1.08659	-5.13466	-5.88488
7.18659	0.0631377	-1.61971	-1.3543	-4.92097	-5.88488
7.20868	0.0304278	-1.72592	-1.60007	-4.69412	-5.88488
7.22828	-0.00276781	-1.8159	-1.78291	-4.48981	-5.88488
7.24555	-0.0347542	-1.89185	-1.91682	-4.3051	-5.88488
7.26293	-0.0690611	-1.96503	-2.0261	-4.11387	-5.88488
7.28245	-0.109567	-2.04319	-2.11898	-3.89249	-5.88488
7.30406	-0.156142	-2.12457	-2.18637	-3.63986	-5.88488
7.32776	-0.20844	-2.20748	-2.22001	-3.35542	-5.88488
7.35384	-0.266336	-2.29085	-2.21245	-3.03708	-5.88488
7.38292	-0.329956	-2.37398	-2.15542	-2.681	-5.88488
7.4159	-0.399253	-2.45581	-2.03849	-2.28335	-5.88488
7.44969	-0.465452	-2.52629	-1.87254	-1.89063	-5.88488
7.48481	-0.52762	-2.58584	-1.66253	-1.50485	-5.88488
7.52221	-0.585129	-2.63488	-1.40866	-1.12309	-5.88488
